STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,POMRB,POMKH
CG,Raigarh,Gharghoda,Gharghoda,22.17083333,83.35416667,Gharghoda,Dug Well,W11885,2018,5.96,NA
CG,Raigarh,Dharmjaigarh,Dharmjaigarh,22.30416667,83.09583333,Hati,Dug Well,W11879,2018,6.7,NA
CG,Raigarh,Dharmjaigarh,Dharmjaigarh,22.20416667,83.10416667,Kurekela,Dug Well,W11882,2018,8.6,NA
CG,Raigarh,Lailunga,Lailunga,22.43527778,83.48722222,Rajpur-1,Dug Well,W21962,2018,3.67,NA
CG,Raigarh,Dharmjaigarh,Dharmjaigarh,22.46388889,83.2125,Dharamjaigarh,Bore Well,W11875,2018,4.8,NA
CG,Raigarh,Sarangarh,Sarai Lengha [baram,21.56388889,83.29583333,Saria1,Dug Well,W11903,2018,2.8,NA
CG,Raigarh,Kharsia,Kharsia,21.98333333,83.2,Chaple,Dug Well,W11888,2018,4.86,NA
CG,Raigarh,Lailunga,Lailunga,22.39166667,83.58333333,Lailunga-2,Dug Well,W11891,2018,NA,NA
CG,Raigarh,Sarangarh,Sarangarh,21.45333333,83.11944444,Kanakbira,Dug Well,W27149,2018,11.2,9.8
CG,Raigarh,Sarangarh,Sarangarh,21.57027778,82.97555556,Kedar,Dug Well,W27234,2018,4.1,3.2
CG,Raigarh,Sarangarh,Sarangarh,21.59416667,83.0025,Chhind,Dug Well,W27243,2018,4.2,3.5
CG,Raigarh,Sarangarh,Sarangarh,21.63,83.08805556,Rera,Dug Well,W27266,2018,4.37,3.7
CG,Raigarh,Sarangarh,Sarangarh,21.66388889,83.15777778,Pindri,Dug Well,W27288,2018,2.8,2.1
CG,Raigarh,Pusaur,Pusaur,21.69166667,83.38583333,Surajgarh,Dug Well,W27306,2018,7.4,6
CG,Raigarh,Raigarh,Raigarh,21.89138889,83.45972222,Kotarliya,Dug Well,W27400,2018,2.34,3
CG,Raigarh,Raigarh,Raigarh,21.89166667,83.39722222,Raiharg S,Bore Well,W27401,2018,24.8,24.1
CG,Raigarh,Kharsia,Kharsia,21.98888889,83.09861111,Kharasia S,Bore Well,W27450,2018,9,5.24
CG,Raigarh,Kharsia,Kharsia,21.98888889,83.09861111,Kharasia D,Bore Well,W27451,2018,28.6,24
CG,Raigarh,Tamnar,Tamnar,22.09194444,83.44194444,Tamnar,Dug Well,W27515,2018,9.3,8.3
CG,Raigarh,Tamnar,Tamnar,22.13638889,83.49027778,Gare Nhs,Dug Well,W27535,2018,4.5,4.7
CG,Raigarh,Tamnar,Tamnar,22.13861111,83.56611111,Padigaon,Dug Well,W27537,2018,3.56,4.1
CG,Raigarh,Dharmjaigarh,Dharmjaigarh,22.125,83.16944444,Bojia,Dug Well,W27527,2018,4.8,4.3
CG,Raigarh,Dharmjaigarh,Dharmjaigarh,22.07555556,83.12694444,Edu,Dug Well,W27500,2018,6.25,5.9
CG,Raigarh,Pusaur,Pusaur,21.80833333,83.39972222,Aurda,Dug Well,W27358,2018,2.6,2.85
CG,Raigarh,Dharmjaigarh,Dharmjaigarh,22.5125,83.43611111,Bakaruma,Dug Well,W11871,2018,5.1,8.95
CG,Raigarh,Dharmjaigarh,Dharmjaigarh,22.45555556,83.30694444,Sirsinga,Dug Well,W11883,2018,6,6
CG,Raigarh,Dharmjaigarh,Dharmjaigarh,22.67083333,83.3375,Kapu,Dug Well,W11880,2018,5.45,5.9
CG,Raigarh,Dharmjaigarh,Dharmjaigarh,22.63055556,83.40416667,Golabuda,Dug Well,W11878,2018,5.94,8.9
CG,Raigarh,DHARMJAIGARH,Dharmjaigarh,22.39694444,83.21083333,Amgaon,Dug Well,W33204,2018,NA,NA
CG,Raigarh,Raigarh,Raigarh,21.88611111,83.56194444,Jamgaon Basti,Dug Well,W33456,2018,3.65,3
CG,Raigarh,Sarai Lengha [baram,Sarai Lengha [baram,21.425,83.32416667,Jhikipali,Dug Well,W27128,2018,7.2,NA
CG,Raigarh,Sarai Lengha [baram,Sarai Lengha [baram,21.50333333,83.30194444,Lendhara,Dug Well,W27193,2018,4.9,NA
CG,Raigarh,Pusaur,Pusaur,21.85027778,83.23,Navrangpur,Dug Well,W27379,2018,3.48,NA
CG,Raigarh,Raigarh,Raigarh,21.89166667,83.39722222,Raigarh D,Bore Well,W27402,2018,25,NA
CG,Raigarh,Tamnar,Tamnar,22.05833333,83.37916667,Taraimal1.1,Dug Well,W27489,2018,5.37,NA
CG,Raigarh,Dharmjaigarh,Dharmjaigarh,22.1525,83.16944444,Auranar,Dug Well,W27547,2018,9.5,NA
CG,Raigarh,Gharghoda,Gharghoda,22.22444444,83.34944444,Teram  I,Bore Well,W27596,2018,4.3,NA
CG,Raigarh,Lailunga,Lailunga,22.39166667,83.58333333,Lailunga2,Bore Well,W27770,2018,6.85,NA
CG,Raigarh,Dharmjaigarh,Dharmjaigarh,22.43416667,83.16722222,Bayasi,Dug Well,W27795,2018,6.2,NA
CG,Raigarh,Dharmjaigarh,Dharmjaigarh,22.45027778,83.18305556,Taraimar,Dug Well,W27806,2018,5.15,NA
CG,Raigarh,Dharmjaigarh,Dharmjaigarh,22.46388889,83.2125,Dharmajaigarh,Dug Well,W27813,2018,8.4,NA
CG,Raigarh,Dharmjaigarh,Dharmjaigarh,22.47416667,83.18555556,Shahpur Colony,Dug Well,W27820,2018,7.68,NA
CG,Raigarh,Dharmjaigarh,Dharmjaigarh,22.48388889,83.15972222,Durgapur,Dug Well,W27827,2018,6.4,NA
CG,Raigarh,Dharmjaigarh,Dharmjaigarh,22.23722222,83.08916667,Mumund,Dug Well,W27623,2018,4.1,NA
CG,Raigarh,Raigarh,Sarai Lengha [baram,21.49194444,83.29638889,Lendra S,Bore Well,W27182,2018,3.5,NA
CG,Raigarh,Sarangarh,Sarai Lengha [baram,21.55888889,83.19555556,Malda B,Dug Well,W27225,2018,6.7,NA
