STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,POMRB,POMKH
CG,Korba,Korba,Korba,22.29527778,82.74916667,Ralia Pz - III,Bore Well,W31480,2018,6.7,NA
CG,Korba,Kartala,Kartala,22.32,83.0775,Kudmura,Dug Well,W27709,2018,4.2,4.6
CG,Korba,Kartala,Kartala,22.23333333,82.76333333,Tikeja,Dug Well,W27613,2018,6.5,4.2
CG,Korba,Kartala,Kartala,22.27638889,82.88583333,Sakdukala,Dug Well,W27683,2018,6,6.5
CG,Korba,Katghora,Katghora,22.3575,82.4975,Tiwarta Pz - I,Bore Well,W27737,2018,11.2,5.4
CG,Korba,Katghora,Katghora,22.3575,82.4975,Tiwarta Pz - II,Bore Well,W27738,2018,5.94,6.34
CG,Korba,Katghora,Katghora,22.42555556,82.61861111,Churi,Dug Well,W27789,2018,3.9,3.6
CG,Korba,Katghora,Katghora,22.44194444,82.5725,Jamchuwa,Dug Well,W27801,2018,9.5,9.2
CG,Korba,Pali,Katghora,22.4475,82.47833333,Rajkamma,Dug Well,W27804,2018,4.1,4.05
CG,Korba,Katghora,Katghora,22.4575,82.53138889,Lakhanpur,Dug Well,W27811,2018,5.8,5.2
CG,Korba,Katghora,Katghora,22.47,82.52194444,Sutarra,Dug Well,W27816,2018,5.6,5.1
CG,Korba,Pali,Pali,22.30583333,82.54694444,Hardibajar,Dug Well,W27702,2018,1.2,1.7
CG,Korba,Korba,Korba,22.345,82.77388889,Naktikhar,Dug Well,W27723,2018,4.9,4.65
CG,Korba,Korba,Korba,22.35277778,82.84027778,Dhegurdih Manzipara,Dug Well,W27731,2018,8.15,4.9
CG,Korba,Korba,Korba,22.36972222,82.95972222,Pasarkhet,Dug Well,W27751,2018,4.4,4.2
CG,Korba,Korba,Korba,22.37333333,82.77027778,Rishdi,Dug Well,W27756,2018,4.9,4.4
CG,Korba,Korba,Korba,22.42916667,83.04416667,Basin,Dug Well,W27793,2018,5.6,5.8
