STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,POMRB,POMKH
CG,Raipur,Tilda,Tilda,21.46583333,81.865,Chicholi,Dug Well,W21656,2018,5.24,3.08
CG,Raipur,Tilda,Tilda,21.49055556,81.68916667,Tarpongi,Dug Well,W21969,2018,4.82,2.68
CG,Raipur,Bilaigarh,Bilaigarh,21.625,82.91666667,Sarsiwa,Dug Well,W11926,2018,4.89,4.47
CG,Raipur,Bilaigarh,Bilaigarh,21.6375,82.725,Bilaigarh,Dug Well,W11924,2018,2.28,4.11
CG,Raipur,Bilaigarh,Bilaigarh,21.65361111,82.81222222,Bhatgaon,Dug Well,W21988,2018,3.23,4.42
CG,Raipur,Kasdol,Kasdol,21.61666667,82.43333333,Kasdol,Dug Well,W11945,2018,4.02,4.11
CG,Raipur,Kasdol,Kasdol,21.62083333,82.42638889,Kasdol-d,Bore Well,W18563,2018,4.88,5.11
CG,Raipur,Kasdol,Kasdol,21.6875,82.56111111,Haswa,Dug Well,W11944,2018,3.29,2.87
CG,Raipur,Balodabazar,Balodabazar,21.61916667,82.0425,Chandi,Dug Well,W21996,2018,3.09,3.61
CG,Raipur,Balodabazar,Balodabazar,21.69166667,82.06527778,Arjuni,Dug Well,W21995,2018,5.41,4.19
CG,Raipur,Balodabazar,Balodabazar,21.63888889,82.34166667,Lawan,Dug Well,W11920,2018,3.49,3.22
CG,Raipur,Simga,Simga,21.61583333,81.97388889,Suhela,Dug Well,W21655,2018,4.83,2.5
CG,Raipur,Simga,Simga,21.625,81.70416667,Simga,Dug Well,W11962,2018,2.7,3.31
CG,Raipur,Bhatapara,Bhatapara,21.75,81.88611111,Tarenga,Dug Well,W11923,2018,4.67,3.26
CG,Raipur,Palari,Palari,21.46666667,82.075,Sandi-1,Bore Well,W11956,2018,4.26,NA
CG,Raipur,Balodabazar,Balodabazar,21.65555556,82.16666667,Baloda bazar-2,Dug Well,W11918,2018,15.4,NA
CG,Raipur,Dharsiwa,Dharsiwa,21.22083333,81.76666667,Mandirhasud,Dug Well,W11938,2018,8.88,NA
