STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,POMRB,POMKH
CG,Bilaspur,Kota,Kota,22.28888889,82.025,Kota(kargi),Dug Well,W11473,2018,2.5,NA
CG,Bilaspur,Marwahi,Marwahi,22.92916667,82.06666667,Danikundi,Dug Well,W11491,2018,8.7,NA
CG,Bilaspur,Marwahi,Marwahi,23.08444444,82.06944444,Tikthi,Dug Well,W11500,2018,7.35,NA
CG,Bilaspur,Masturi,Masturi,21.77944444,82.31361111,Chilhati-1,Dug Well,W21972,2018,1.5,NA
CG,Bilaspur,Kota,Kota,22.34166667,81.93611111,Saraipalli,Dug Well,W11478,2018,7.95,NA
CG,Bilaspur,Mungeli,Mungeli,22.06555556,81.68611111,Mungeli-2,Dug Well,W11509,2018,6.36,NA
CG,Bilaspur,Takhatpur,Takhatpur,22.1125,82.1,Bilaspur,Dug Well,W11522,2018,7.1,NA
CG,Bilaspur,Masturi,Masturi,21.91805556,82.2675,bakarkuda,Bore Well,W22825,2018,NA,5
CG,Bilaspur,Marwahi,Marwahi,23.02,82.06944444,Marwahi-2,Dug Well,W11496,2018,14.12,NA
CG,Bilaspur,Lormi,Lormi,22.44166667,81.77083333,Chhaparwa,Dug Well,W11484,2018,16.87,NA
CG,Bilaspur,Lormi,Lormi,22.54166667,81.74583333,Lamni,Dug Well,W11487,2018,16,NA
CG,Bilaspur,Gourela(pendrarod)-2,Gourela(pendrarod)-2,22.75416667,81.91111111,Gaurela,Dug Well,W11461,2018,4.45,NA
CG,Bilaspur,Gourela(pendrarod)-1,Gourela(pendrarod)-2,22.77222222,81.90972222,Pendra Road-1,Bore Well,W22822,2018,6.04,NA
CG,Bilaspur,Marwahi,Marwahi,23.0125,81.95833333,Seoni,Dug Well,W11499,2018,NA,4.6
CG,Bilaspur,Mungeli,Mungeli,22.115,81.67055556,Deori,Dug Well,W27524,2018,8.7,9.2
CG,Bilaspur,Mungeli,Mungeli,22.07805556,81.64027778,Sitalkunda,Dug Well,W27502,2018,9.4,3.8
CG,Bilaspur,Mungeli,Mungeli,22.09,81.82527778,Daukapa,Dug Well,W27514,2018,4.5,5.2
CG,Bilaspur,Mungeli,Mungeli,22.15277778,81.65,Kanteli.1,Dug Well,W27548,2018,10.48,4.4
CG,Bilaspur,Takhatpur,Takhatpur,22.11277778,82.04472222,Pendari,Dug Well,W27523,2018,2.5,12.54
CG,Bilaspur,Takhatpur,Takhatpur,22.14527778,82.41583333,Kuli,Dug Well,W27542,2018,5.7,5.98
CG,Bilaspur,Kota,Kota,22.43333333,82.03333333,Belgahana,Dug Well,W11466,2018,5.2,5.9
CG,Bilaspur,Kota,Kota,22.53194444,82.08055556,Kenda,Dug Well,W11471,2018,7.7,7.6
CG,Bilaspur,Gourela(pendrarod)-1,Gourela(pendrarod)-1,22.66388889,81.88333333,Piparkhuti,Dug Well,W11460,2018,6,6
CG,Bilaspur,Gourela(pendrarod)-1,Gourela(pendrarod)-1,22.62083333,81.77083333,Keonchi-2,Dug Well,W11457,2018,5.2,4.7
CG,Bilaspur,Marwahi,Marwahi,22.88333333,81.98611111,Dhanpur,Dug Well,W11492,2018,6.12,7.2
CG,Bilaspur,Lormi,Lormi,22.27083333,81.70694444,lormi,Bore Well,W27671,2018,NA,NA
CG,Bilaspur,Masturi,Masturi,21.86,82.26666667,Bisauri,Dug Well,W32883,2018,NA,NA
CG,Bilaspur,Masturi,Masturi,21.99138889,82.26777778,Tikari,Dug Well,W31434,2018,1.2,2.1
CG,Bilaspur,Mungeli,Mungeli,22.08666667,81.67,Surada,Dug Well,W33458,2018,12.7,12.8
CG,Bilaspur,Mungeli,Mungeli,22.06944444,81.84333333,Khamaria,Dug Well,W33457,2018,10.04,NA
