STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,POMRB,POMKH
CG,Surguja,Sitapur,Sitapur,22.77916667,83.49111111,Sontarai,Dug Well,W27992,2018,4.1,3.79
CG,Surguja,Mainpat,Mainpat,22.89944444,83.29027778,Nagadand,Dug Well,W28049,2018,11.7,12.43
CG,Surguja,Udeypur,Udeypur,22.90833333,82.94722222,Udaipur-s,Bore Well,W28055,2018,15.78,8.8
CG,Surguja,Premnagar,Premnagar,22.88083333,82.7875,Shivnagar,Dug Well,W28037,2018,8.5,7.88
CG,Surguja,Premnagar,Premnagar,22.90916667,82.73277778,Abhaypur,Dug Well,W28056,2018,4.11,4.39
CG,Surguja,Premnagar,Premnagar,23.025,82.665,Fulkona,Dug Well,W28135,2018,2.8,2.35
CG,Surguja,Lakhanpur,Lakhanpur,22.98055556,83.04722222,Lakhanpur,Dug Well,W28096,2018,3.16,2.3
CG,Surguja,Ramanujnagar,Ramanujnagar,23.09638889,82.65888889,Jagatpur Podipara,Dug Well,W28184,2018,7.32,6
CG,Surguja,Ambikapur,Ambikapur,22.98222222,83.22027778,Chatakpur,Dug Well,W28099,2018,5.29,4.05
CG,Surguja,Ambikapur,Ambikapur,23.07111111,83.21194444,Kakalo,Dug Well,W28169,2018,7.9,5.93
CG,Surguja,Ambikapur,Ambikapur,23.10833333,83.2,Ambikapur-s,Bore Well,W28197,2018,13.43,11.52
CG,Surguja,Ambikapur,Ambikapur,23.10833333,83.2,Ambikapur-D,Bore Well,W28198,2018,14.95,10.9
